playerID,H,AB,Games,HR
mcveyge01,3,21,6,0
mcwilbi01,0,2,2,0
meachbo01,324,1371,457,8
meadch01,64,261,87,3
meadolo01,22,127,102,5
meadoru01,0,1,1,0
meanepa01,0,2,1,0
mearach01,2,7,4,0
mearepa01,849,3287,982,58
medicto01,76,309,121,12
medinlu01,31,150,51,10
medwijo01,2471,7635,1984,205
meehabi01,1,1,1,0
meekda01,6,18,6,0
meekssa01,50,199,102,3
meeto01,3,19,8,0
meierda01,70,277,145,1
meierdu01,70,273,82,0
meinewa01,3,8,4,0
meinkbo01,0,1,2,0
meistge01,23,119,34,0
meistjo01,79,343,84,3
meistka01,2,7,4,0
meixemo01,1,2,3,0
mejiami01,2,23,45,0
mejiaro01,449,1768,627,54
mejiaro02,90,411,133,10
mejiasa01,86,348,334,4
meledu01,2,14,6,0
melenfr01,18,84,74,1
melenlu01,366,1477,641,9
melesa01,916,3437,1046,80
melhuad01,172,735,311,24
melilsk01,1316,5063,1377,22
mellajo01,2,7,4,0
mellobi01,13,36,10,0
meloapa01,109,431,130,3
meloju01,1,13,11,0
meltobi01,1004,3971,1144,160
meltoda01,1,9,12,0
melusmi01,117,414,155,15
melvibo01,456,1955,692,35
melviti01,0,2,3,0
menchke01,632,2362,729,89
mendeca01,10,45,26,0
mendedo01,37,202,72,3
mendoca01,4,22,28,0
mendoma01,287,1337,686,4
mendomi01,3,16,16,0
menecfr01,302,1257,450,36
menkede01,1270,5071,1598,101
menosmi01,685,2465,810,18
mensoed01,54,244,127,1
menzete01,0,3,1,0
meoliru01,133,626,310,2
mercaor01,112,562,253,7
mercehe01,36,146,79,0
mercejo01,0,1,1,0
mercejo03,466,1814,559,35
mercelu01,29,153,70,0
merceor01,1108,3998,1391,103
merchan01,2,6,3,0
merewar01,0,1,1,0
merklfr01,1580,5782,1638,61
merlolo01,294,1085,423,14
merribi01,383,1410,400,8
merried01,36,204,57,0
merrihe01,17,46,20,0
merrill01,291,1202,455,12
merriwh01,88,311,81,2
mersoja01,116,452,125,6
mertesa01,1227,4405,1190,40
merulle01,497,2071,639,6
merulma01,116,496,223,7
mesame01,6,15,8,0
mesnest01,397,1574,451,2
mesorde01,241,1017,328,41
messebo01,27,157,54,0
messito01,1,11,3,0
metcaal01,7,32,8,0
metcami01,1,13,8,0
metcatr01,54,217,80,11
methasc01,9,37,26,0
methebu01,344,1390,376,31
metkoca01,934,3585,1055,47
metroch01,69,358,171,3
metzgro01,972,4201,1219,5
metziwi01,2,16,5,0
metzlal01,561,1968,560,9
metzle01,10,58,30,0
meulehe01,109,496,182,15
meusebo01,1693,5475,1407,156
meuseir01,1521,4900,1289,106
meyerbe01,276,1041,310,7
meyerbi01,71,301,113,1
meyerch01,826,2834,992,14
meyerch02,44,212,106,0
meyerda01,944,3734,1118,86
meyerdr01,3,14,5,0
meyerdu01,262,994,285,10
meyerge01,24,81,24,0
meyerhe01,3,19,5,0
meyerjo01,119,474,156,18
meyerle01,513,1443,307,10
meyerle02,3,23,7,0
meyerlo01,0,3,2,0
meyersc01,1,9,8,0
micelmi01,0,7,17,0
michaca01,1142,4367,1288,53
michage01,642,2806,973,15
michaja01,613,2332,1031,59
michara01,18,61,30,0
mickeed01,3,37,18,0
middljo01,1,3,2,0
middlwi01,254,1112,325,43
midkiez01,77,372,105,0
mientdo01,899,3312,1087,66
mierked01,11,63,35,1
mieskma01,406,1547,663,56
miggila01,22,97,43,2
mihaljo01,53,217,69,0
mikloha01,0,2,2,0
miksied01,722,3053,1042,44
milancl01,2100,7359,1982,17
milanho01,32,100,42,0
milbola01,623,2448,989,11
milesca01,3,4,2,0
milesde01,411,1467,503,2
milesdo01,4,22,8,0
mileymi01,46,262,84,4
millafe01,1617,5791,1480,22
millafr01,0,1,1,0
millake01,1284,4688,1427,170
millebi01,1,5,1,0
millebi02,1934,6212,1820,116
millebi03,0,1,1,0
millebr01,136,553,196,1
millebr02,408,1659,495,59
millech01,0,2,1,0
millech02,9,48,40,0
millech03,0,1,1,0
milleco01,104,539,216,11
milleda01,95,394,224,8
milleda02,834,3182,989,87
milledo01,1380,5167,1317,33
milledo02,1526,5805,1589,32
milledo03,507,1717,557,12
milledu01,769,2557,655,22
milledu02,46,187,51,0
milleed01,6,24,8,0
milleed02,39,200,86,0
milleed03,1270,5337,1510,97
milleed04,79,332,138,1
milleel01,343,1414,413,16
millege01,11,57,17,0
milleha01,387,1200,349,38
milleha02,4,9,7,1
millehu01,112,496,139,0
milleja01,1,11,3,0
milleja04,16,68,28,2
milleji01,8,58,18,0
millejo01,15,108,29,0
millejo02,163,762,203,1
millejo04,10,61,32,2
millejo05,18,88,43,0
milleke01,347,1326,465,12
milleke02,11,58,55,0
milleko01,2,18,5,0
millela02,404,1500,433,33
millele01,2,12,8,0
millemi01,0,1,1,0
milleno01,325,1364,540,24
milleor01,244,943,297,24
milleot01,695,2836,927,5
milleot02,229,837,272,0
millera02,8,48,25,0
millera03,138,557,163,3
millere01,0,1,1,0
milleri01,1046,3887,1482,28
millero03,0,1,1,0
milleru02,1,4,2,0
milleto01,43,230,60,0
milleto02,2,8,9,0
millewa01,16,85,47,0
millewa02,623,2244,769,8
millewa03,0,4,3,0
millijo01,848,2964,772,49
millira01,553,2118,703,70
millira02,16,93,42,0
milliwa01,158,651,246,0
millsbi01,1,4,5,0
millsbr01,43,168,106,1
millsbu01,396,1379,415,14
millsch01,40,177,38,0
millsev01,433,1525,337,2
millsfr01,1,8,4,0
millsja01,5,17,13,0
millsru01,27,134,41,0
millswi01,1,6,2,0
milnebr01,4,9,2,0
milneed01,607,2395,804,42
milnejo01,855,3436,1215,131
milnepe01,14,60,47,1
milosmi01,92,381,124,0
miltola01,1,2,1,0
minahco01,0,5,2,0
minchdo01,1003,4026,1400,200
minched01,14,89,20,0
minneda01,13,34,8,0
minnido01,0,2,2,0
minorda01,66,285,136,13
minorry01,56,317,142,5
minosmi01,1963,6579,1835,186
mirabdo01,337,1456,566,58
miranju01,58,257,111,11
miranwi01,423,1914,824,6
missejo01,60,306,99,0
mitchbo02,143,609,273,21
mitchbo03,150,617,202,3
mitchda01,1244,3984,1127,41
mitchjo01,288,1175,329,2
mitchke01,1173,4134,1223,234
mitchke02,63,242,128,8
mitchmi01,1138,4095,1124,27
mitchru01,14,93,40,4
mittege01,623,2645,887,76
mittera01,6,39,13,0
mizejo01,2011,6443,1884,359
mizerjo01,43,231,103,2
mizeubi01,0,2,2,0
moateda01,81,312,139,3
moellch01,315,1392,501,29
moellda01,618,2538,704,15
moffejo01,41,204,56,0
moharjo01,1,1,5,0
mohleki01,1,9,3,0
mohrdu01,340,1367,504,49
mokanjo01,563,1936,582,32
molefe01,5,27,10,0
molinbe01,1317,4812,1362,144
molinbo01,212,803,401,14
molingu01,6,47,26,0
moliniz01,29,141,69,3
molinjo01,592,2546,947,39
molinya01,1593,5591,1611,108
molitpa01,3319,10835,2683,234
mollefr01,1,8,3,0
mollwfr01,420,1740,534,1
monacbl01,2,13,17,0
monahsh01,53,226,78,4
moncayo01,4,19,8,0
moncefr01,0,1,3,0
monchal01,2,14,19,0
mondari01,1619,6136,1986,241
mondera01,1589,5814,1525,271
mondera02,25,135,47,2
moneljo01,9,56,35,0
moneydo01,1623,6215,1720,176
monrocr01,678,2691,814,115
monrofr01,0,8,2,0
monrojo01,41,154,60,2
montaed01,161,615,220,2
montalu01,68,305,129,5
montawi01,1604,5843,1632,139
montefe01,26,150,64,2
monteje01,204,806,226,28
montemi01,933,3605,1105,120
montgal01,10,52,42,0
montgbo01,306,1185,387,23
montgra01,21,87,47,1
montoch01,2,5,4,0
montral01,1,11,5,0
montzlu01,8,49,23,2
monzoda01,32,131,94,0
moockjo01,9,40,13,0
moolige01,8,56,16,0
moonle01,1,2,1,0
moonwa01,1399,4843,1457,142
mooread01,54,274,96,6
mooreal01,19,89,30,0
moorean01,28,134,51,1
moorear01,11,40,40,1
moorebi02,18,87,49,0
moorebi03,2,12,6,0
moorebo02,5,14,18,0
moorech01,2,9,5,0
moorech02,1052,4033,1334,36
moorede01,53,228,98,1
mooreed01,706,2474,748,13
moorefe01,2,4,2,0
moorega01,3,16,7,0
moorege01,0,1,1,0
moorege03,958,3543,1042,58
mooreha01,155,461,111,1
mooreja01,5,53,21,0
mooreje01,35,133,35,1
mooreje02,1,8,8,0
mooreji02,59,232,80,4
moorejo01,926,3013,846,73
moorejo02,1615,5427,1335,79
mooreju01,204,774,289,7
mooreke01,53,238,76,8
mooreke02,1,16,22,0
mooremo01,19,86,21,0
moorera01,627,2253,749,27
mooresc01,1,8,4,0
mooresc02,93,385,152,16
moorete01,1318,4700,1298,80
moorety01,137,601,277,24
moraan01,156,700,235,27
moralje01,1173,4528,1441,95
moraljo01,375,1305,733,26
moraljo02,63,218,96,0
moralke01,1014,3716,1030,162
moralri01,205,1053,480,6
moralwi01,3,11,3,0
morame01,1503,5422,1556,171
moranal01,69,353,135,1
moranbi01,20,136,39,1
moranbi02,545,2076,634,28
moranch01,201,970,269,1
moranch02,17,77,25,0
moranco01,3,23,9,0
moranhe01,527,2177,595,2
moranmi01,1222,4558,1298,32
moranpa01,618,2634,817,18
moranro01,2,13,7,0
morbajo01,10,71,61,2
mordemi01,333,1362,793,24
morehra01,131,487,177,1
morejda01,5,26,12,0
morelbr01,150,662,220,13
morelha01,1,17,5,0
morelke01,1279,4581,1306,121
morelmi01,633,2496,773,110
morenjo01,20,97,82,2
morenom01,1257,4992,1382,37
moreyda01,0,1,2,0
morgabi01,4,29,8,0
morgabi02,63,342,94,0
morgabo01,487,2088,669,53
morgach01,91,329,88,0
morgaed01,879,2810,771,52
morgaed02,14,66,39,1
morgajo01,36,187,88,2
morgajo02,2517,9277,2649,268
morgake01,0,1,1,0
morgany01,550,1953,598,12
morgara01,630,2480,741,4
morgare01,66,307,88,1
morgave01,16,71,31,0
morhamo01,7,34,25,0
moriabi01,4,20,6,0
moriaed01,12,40,14,1
moriage01,41,269,72,3
moriage02,920,3671,1076,5
moriami01,3,16,8,0
morlebi01,0,3,2,0
mormaru01,117,470,207,10
morneju01,1603,5699,1545,247
morofma01,0,2,2,0
moronje01,4,30,14,0
morrido01,2,13,6,0
morrie01,0,3,1,0
morriha02,1216,3998,1246,76
morrija01,33,128,41,0
morriji01,876,3375,1089,112
morrijo02,10,47,12,0
morrijo03,52,216,53,1
morrijo05,195,841,254,0
morrijo07,145,614,402,8
morrilo01,597,2441,715,84
morrip01,0,3,1,0
morrito01,10,54,14,0
morrito02,10,49,14,0
morriwa01,13,73,23,0
morriwa02,399,1495,440,26
morsebu01,2,27,8,0
morseha01,0,8,4,0
morsemi01,698,2533,808,104
mortobu01,248,928,451,14
mortoch01,63,325,88,0
mortoco01,1,16,10,0
mortogu02,0,1,1,0
mortosp01,3,8,2,0
morynwa01,667,2506,785,101
moschro01,6,36,110,1
mosebll01,1494,5815,1588,169
moserar01,0,5,5,0
mosesje01,269,1072,386,25
mosesjo01,438,1723,769,11
moseswa01,2138,7356,2012,89
moskido01,1,9,5,0
mosolji01,56,190,118,2
mosquju01,7,31,12,0
mossbr01,667,2771,898,138
mossch01,14,57,47,0
mossho01,7,72,22,0
mossle01,552,2234,824,63
mossoea01,1,1,3,0
mostijo01,1054,3507,972,23
motaan01,17,90,27,1
motajo01,8,38,19,0
motama01,1149,3779,1536,31
motleda01,324,1333,413,44
mottbi01,64,289,90,0
motteta01,15,80,34,2
mottoch01,25,125,59,4
mottocu01,121,567,316,25
motzfr01,54,227,62,2
moultal01,1,15,4,0
moustmi01,613,2483,688,81
moutoja01,386,1570,723,18
moutoly01,225,805,328,22
mowera01,1,9,5,0
mowremi01,1099,4291,1276,7
mowryjo01,108,464,192,2
moyast01,31,124,51,5
moynami01,202,688,169,1
muellbi01,14,94,39,0
muellbi02,1229,4223,1216,85
muelldo01,1292,4364,1245,65
muellhe01,597,2118,693,22
muellhe02,324,1281,441,17
muellra01,733,2911,985,56
muellwa01,95,345,121,2
muichjo01,0,3,3,0
muldomi01,450,1932,495,10
mulle01,0,4,1,0
mullebi01,11,50,36,0
mullech01,183,741,253,0
mullefr01,9,49,17,0
mullegr01,76,292,78,0
mullejo01,0,3,1,0
mullemo01,124,464,118,0
mullied01,287,1235,350,1
mullifr01,43,212,106,2
mullihe01,17,128,36,0
mulliji01,74,375,118,1
mullijo01,1,4,1,0
mullipa01,676,2493,864,87
mullira01,972,3569,1325,73
mullise01,0,1,2,0
mulvejo01,1059,4063,987,29
mumphje01,1442,4993,1585,70
muncejo01,4,21,7,0
munchja01,8,30,22,0
muncyma01,42,215,96,5
mundige01,2,8,3,0
mundybi01,12,47,16,0
munnho01,0,4,1,0
munoda01,4,27,17,0
munozjo01,7,27,17,0
munozno01,0,1,2,0
munozpe01,467,1708,517,67
munsoer01,226,1056,361,49
munsojo01,39,136,42,3
munsore01,3,26,9,0
munsoth01,1558,5344,1423,113
munyajo01,148,589,176,4
murcebo01,1862,6730,1908,252
murchsi01,10,71,23,0
murchti01,0,1,2,0
murdowi01,16,62,27,0
murnati01,427,1635,384,5
murph01,0,3,1,0
murphbi01,31,135,84,3
murphbu01,78,284,88,1
murphcl01,0,3,1,0
murphco02,3,21,7,0
murphda01,3,26,8,0
murphda02,1563,5399,1496,44
murphda03,2,11,3,0
murphda05,2111,7960,2180,398
murphda07,950,3467,1110,104
murphda08,1151,3885,1045,87
murphdi01,0,1,6,0
murphdo01,178,838,335,33
murphdu01,4,26,9,0
murphdw01,1069,4347,1360,166
murphed02,680,2373,761,4
murphed03,7,28,13,0
murphfr01,67,306,80,1
murphho01,12,60,25,0
murphjo03,6,25,6,0
murphjr01,82,344,141,5
murphla01,106,400,101,1
murphle01,4,41,31,0
murphmi01,3,28,15,0
murphmo01,443,1967,566,10
murphpa01,68,309,86,1
murphto01,1,3,1,0
murphto03,23,108,68,1
murphto04,21,79,32,8
murphwi01,48,189,47,1
murphya01,113,472,130,0
murrabi01,3,21,8,0
murrabo01,7,37,10,0
murraca01,146,633,288,8
murraed01,0,1,1,0
murraed02,3255,11336,3026,504
murragl01,19,97,38,2
murraji01,53,261,82,3
murrala01,73,412,226,3
murrami01,17,120,34,0
murrara01,184,731,250,8
murrare01,1170,4334,1264,37
murrari01,44,204,57,4
murrato01,0,2,1,0
murrato02,1,4,2,0
murreiv01,308,1306,564,33
murtada01,661,2599,767,8
murtoma01,272,952,346,29
muserto01,329,1268,663,7
musiast01,3630,10972,3026,475
musseda01,1,2,1,0
myattge01,381,1345,407,4
myattgl01,722,2678,1004,38
myerbu01,2131,7038,1923,38
myersal01,788,3222,833,13
myersbe01,150,592,160,0
myersbi01,616,2399,738,45
myersge01,321,1578,424,5
myersgr01,776,3042,1108,87
myersha01,335,1251,377,4
myershy01,1380,4910,1310,32
myersjo01,0,2,1,0
myersly01,83,344,144,1
myersri01,0,1,4,0
myersro02,44,164,53,3
myerswi01,382,1484,392,55
myrowbr01,8,51,52,1
nadyxa01,797,2969,961,104
naehrti01,527,1872,547,49
nagelbi01,140,617,189,15
nagello01,0,3,2,0
nagelru01,16,76,62,1
nagleto01,42,169,46,1
nahorbi01,203,844,308,25
nakamno01,5,39,17,0
nalewfr01,0,2,1,0
nancedo01,182,657,189,7
napleal01,1,7,2,0
napolda01,21,130,80,0
napolmi01,1043,4147,1268,238
naquity01,95,321,116,14
naragha01,262,985,424,6
narlebi01,95,358,135,0
narroje01,177,840,392,21
narrosa01,8,28,24,0
narvaom01,27,101,34,1
nashbi01,1606,5849,1549,60
nashco01,3,16,13,0
nashke01,18,74,35,0
natalro01,57,289,120,4
natiojo01,2,4,2,0
natonpe01,2,12,6,0
navada01,397,1518,509,25
navardi01,802,3207,1009,77
navaref01,63,256,130,1
navaros01,3,23,18,0
navarre01,8,29,10,1
navarti01,1,17,12,0
navarya01,37,180,79,2
navasa01,61,345,101,0
nealch01,858,3316,970,87
nealegr01,688,2661,768,8
nealof01,0,13,4,0
nealoji01,240,937,259,3
nealth01,7,38,15,0
needhto01,311,1491,523,8
neeltr01,212,758,230,37
neemaca01,224,1002,376,30
neffdo01,10,62,33,0
negrokr01,53,241,96,6
neighbo01,2,11,7,1
neillmi01,4,15,6,0
neillto01,14,55,20,0
neisbe01,496,1825,677,25
neitzer01,6,25,11,0
nelsoan01,0,2,2,0
nelsobi01,2,12,3,0
nelsobr01,9,34,25,0
nelsobr02,2,28,28,0
nelsoca01,833,3294,817,3
nelsoch01,221,834,282,16
nelsoda01,630,2578,813,20
nelsoja01,21,96,40,1
nelsojo02,0,5,8,0
nelsora01,26,130,39,0
nelsori01,79,320,123,6
nelsoro01,347,1394,620,31
nelsoro03,27,152,76,4
nelsote01,25,122,79,0
nelsoto01,20,121,40,0
nendi01,185,826,367,21
nessja01,75,297,87,1
nettlgr01,2225,8986,2700,390
nettlji01,129,587,239,16
nettlmo01,116,469,168,0
netzemi01,7,37,10,0
neumeda01,0,1,3,0
neunjo01,273,945,432,2
nevinal01,11,53,13,0
nevinph01,1131,4188,1217,208
neweljo01,2,18,5,0
newelte01,0,3,1,0
newfima01,238,957,355,22
newhada01,249,986,413,23
newkijo01,0,4,3,0
newmaal01,476,2107,854,1
newmach01,14,73,19,0
newmaje01,475,2123,735,63
newnapa01,95,446,123,2
newsosk01,910,3716,1128,9
newsowa01,248,992,489,34
niarhgu01,174,691,314,1
nichoal01,62,362,95,0
nichoar01,194,793,241,3
nichobi01,1484,5546,1677,235
nichobr01,11,40,15,2
nichoca01,38,186,96,0
nichoda01,301,1419,538,61
nichodo01,0,2,3,0
nichofr02,247,794,303,12
nichoke01,21,97,37,1
nichoov01,5,11,6,0
nichopa01,169,646,168,5
nichore01,308,1160,540,22
nichoro01,2,9,11,0
nichosa01,10,78,22,0
nichosi01,284,1133,309,4
nickemi01,31,172,73,2
nicolhu01,813,3465,888,5
nicosst01,233,938,358,11
niebech01,21,92,54,0
niehaal01,58,211,68,0
niehobe01,489,2037,581,12
niekrla01,123,499,195,17
nielsmi01,1,15,19,0
niemabo01,1018,3452,1113,125
niemabu01,269,1050,332,37
niemial01,47,235,78,1
nietoad01,25,106,48,2
nietoto01,127,619,251,5
nieuwki01,213,952,398,30
nievejo01,128,530,212,9
nieveme01,284,1228,458,63
nievewi01,281,1164,427,10
nilanto01,12,68,18,0
nilesbi01,8,37,11,0
nilesha01,561,2270,608,12
nillra01,204,963,296,3
nilssda01,789,2779,837,105
nimmobr01,20,73,32,1
nishits01,50,233,71,0
nivarra01,27,121,42,0
nixja01,277,1305,466,38
nixla01,460,1915,758,69
nixonal01,372,1345,422,7
nixondo01,109,396,208,4
nixonot01,1379,5115,1709,11
nixonru01,670,2504,906,27
nixontr01,995,3627,1092,137
noblera01,53,243,107,9
noboaju01,118,493,317,1
nocepa01,42,181,71,3
noelri01,1,2,15,0
noftsge01,1,25,7,0
nokesma01,695,2735,902,136
nolanjo01,382,1454,621,27
nonnere01,69,263,155,0
noonani01,28,145,83,1
noonape01,98,479,162,4
nordbti01,30,169,122,0
nordhwa01,401,1423,502,39
nordylo01,13,53,25,0
norenir01,857,3119,1093,65
normabi01,21,103,37,0
normada01,79,348,192,11
normale01,15,89,78,0
normane01,95,429,198,0
norride01,417,1788,557,54
norriji01,338,1282,489,7
norrile01,252,962,270,20
northbi01,1016,3900,1169,20
northhu01,159,584,163,3
northji01,1254,4692,1392,153
northro01,874,3172,1084,108
northsc01,16,61,20,1
nortofr01,0,1,1,0
nortogr01,600,2410,1107,89
norwowi01,207,854,294,18
nossejo01,132,579,291,3
noursch01,0,2,3,0
noviklo01,305,1081,356,15
novotru01,18,67,22,0
nunamle01,533,1990,716,2
nunezab01,601,2486,1030,18
nunezab02,63,302,136,6
nunezed02,464,1697,555,34
nunezre01,2,15,9,0
nunnajo01,218,885,364,42
nunnata01,1,5,18,0
nuszem01,0,4,1,0
nuttedi01,11,52,18,0
nycech01,8,35,9,2
nymanch01,24,93,49,2
nymanny01,85,357,120,2
oakesre01,1011,3619,986,15
oatesjo01,410,1637,593,14
obandsh01,85,355,177,13
oberkke01,1354,4874,1602,29
oberldo01,3,14,3,0
oberrmi01,72,376,197,3
obradji01,3,17,10,0
obriebi01,364,1424,356,32
obriech01,493,2232,800,56
obrieda01,805,2856,709,20
obriedi01,7,21,15,0
obriege01,2,9,3,0
obrieja01,577,2169,555,11
obrieja02,317,1226,326,9
obriejo01,19,77,18,0
obriejo02,486,1910,501,12
obriepe01,30,110,28,3
obriepe02,191,857,249,3
obriepe03,1421,5437,1567,169
obriepe04,13,74,36,6
obriera01,12,57,16,0
obriesy01,242,1052,378,24
obrieto01,257,1111,270,4
obrieto02,436,1569,427,10
obrieto03,198,714,293,8
ochoaal01,597,2143,807,46
ochoaiv01,24,120,47,0
ockwh01,0,3,1,0
oconnan01,0,3,1,0
oconnda01,12,26,6,0
oconnda02,1049,4035,1143,39
oconnfr01,2,2,3,1
oconnja01,1417,5380,1450,19
oconnji01,96,356,139,8
oconnjo01,9,51,16,0
oconnjo03,1,8,3,0
oconnpa01,30,166,42,0
oconnpa02,60,267,108,0
odeake01,560,2195,832,40
odomhe01,1,1,1,0
odonnha01,1,16,16,0
odonnjo01,1,4,1,0
odorro01,375,1417,384,58
odwelfr01,365,1412,411,10
oeltjtr01,36,164,99,5
oertech01,2,12,14,1
oestero01,1118,4214,1276,42
ofarrbo01,1120,4101,1491,51
offerjo01,1551,5681,1651,57
officro01,626,2413,899,32
oglesji01,2,11,3,0
oglivbe01,1615,5913,1754,235
ogrodbr01,119,516,184,4
ohageha01,39,209,61,0
ohallgr01,2,11,12,0
oharabi01,88,380,124,1
oharaki01,6,29,8,0
oharato01,57,226,62,0
ohmeke01,1,1,2,0
ojedaau01,249,1062,502,7
ojedami01,109,486,212,15
okriele01,17,78,42,0
olandji01,0,9,12,0
oldfida01,31,155,46,0
oldisbo01,56,236,135,1
oldriru01,1268,4690,1239,27
olearch01,731,3232,955,3
olearda01,44,181,45,1
oleartr01,1100,4010,1198,127
olerujo01,2239,7592,2234,255
olinfr01,56,177,49,1
olivaed01,5,35,24,0
olivajo01,43,242,89,13
olivato01,1917,6301,1676,220
oliveal01,2743,9049,2368,219
olivebo01,745,2914,847,94
oliveda01,7,22,7,0
olivege01,546,2216,786,93
olivehe01,24,98,30,2
olivejo01,831,3367,1076,102
olivena01,216,954,410,2
oliveto01,534,1931,514,0
olivomi01,905,3765,1124,145
olmedra01,102,444,218,2
olmolu01,458,1629,462,29
olmstha01,1,8,3,0
olsenba01,21,73,24,1
olsongr02,309,1275,414,20
olsoniv01,1575,6111,1574,13
olsonka01,160,681,279,6
olsonma01,110,457,133,0
olsonma02,2,21,11,0
olsonti01,18,99,51,2
oltmi01,59,352,135,16
omallry01,0,4,2,0
omallsh01,62,268,124,3
omallto01,310,1213,466,13
omaraol01,341,1478,412,2
omearto01,5,34,13,0
oneal01,0,3,1,0
oneilbi01,181,746,206,2
oneilde01,3,25,7,0
oneilfr01,8,26,6,0
oneilja01,185,945,303,1
oneilji01,94,327,109,1
oneiljo01,0,15,4,0
oneiljo02,25,94,46,0
oneilmi02,475,1995,672,4
oneilpa01,2105,7318,2053,281
oneilpe01,4,15,8,0
oneilst01,1259,4795,1590,13
onisra01,1,1,1,0
onsloed01,48,207,64,1
onsloja01,13,77,45,0
ontivst01,600,2193,732,24
oquenjo01,821,3202,1190,14
oranto01,15,81,19,0
oraveer01,105,400,188,0
ordazlu01,96,440,206,0
ordento01,2,4,1,0
ordonma01,2156,6978,1848,294
ordonre01,767,3115,973,12
orengjo01,266,1120,366,17
orieke01,253,1015,316,22
orlanpa01,198,698,214,12
ormege01,2,6,4,0
orndoje01,2,17,5,0
orour01,0,4,1,0
orourch01,0,2,2,0
orourfr01,1032,4069,1131,15
orourjo01,279,945,230,11
orourjo02,0,3,3,0
orourpa01,32,164,53,0
orourqu01,25,108,34,0
orourti01,440,1510,387,1
orourto01,58,312,85,0
orrbi01,17,91,40,0
orrda01,1125,3289,791,37
orrpe01,177,689,443,3
orsater01,663,2165,701,10
orsinjo01,252,1014,332,40
orsuljo01,1173,4293,1494,57
ortajo01,1619,5829,1755,130
ortegbi01,1,5,5,0
ortegra01,45,189,68,1
ortenfr01,7,25,9,1
ortizba01,1,6,2,0
ortizda01,2472,8640,2408,541
ortizhe01,75,260,93,1
ortizja01,44,160,77,2
ortizjo01,37,123,67,0
ortizjo02,109,449,136,14
ortizju01,484,1894,749,5
ortizlu01,33,145,60,2
ortizro01,168,659,213,8
ortmeda01,65,255,124,6
ortonjo01,80,401,156,4
osborbo02,157,763,359,17
osborfr02,228,907,266,2
osikke01,259,1123,456,13
ostdiha01,3,21,8,0
osteech01,60,304,83,2
ostenfr01,0,1,1,0
osterch01,0,8,2,0
osterre01,4,11,12,0
ostrobr01,0,5,4,0
ostrojo01,131,561,216,14
otanewi01,50,212,74,7
oterore01,9,23,14,0
oterori01,157,613,189,2
otisam01,2020,7299,1998,193
otisbi01,1,17,4,0
ottbi01,11,67,32,1
otted01,465,1792,567,33
ottenjo01,21,87,26,0
otterbi01,20,100,30,2
ottme01,2876,9456,2730,511
ouellph01,4,23,10,0
oullijo01,20,75,22,0
outench01,38,153,93,4
outlaji01,529,1974,646,6
overbly01,1355,5102,1587,151
owenda01,27,139,92,1
owenla01,68,352,171,8
owenma01,1040,3782,1011,31
owenmi01,929,3649,1209,14
owenser01,621,2353,806,26
owensfr01,170,694,222,5
owensja01,2,8,2,0
owensja02,75,323,130,11
owensje01,103,393,129,1
owensp01,1211,4930,1544,46
owensre01,37,189,51,1
owingch01,335,1317,377,15
oxleyhe01,0,7,3,0
oyleran01,17,77,27,1
oylerra01,221,1265,542,15
ozunama01,492,1856,494,59
ozunapa01,191,677,309,3
pabsted01,12,39,12,0
pachejo01,293,1076,377,10
pacioji01,23,101,48,2
paciojo01,3,3,1,0
pacioto01,1162,4121,1392,86
packfr01,0,1,1,0
paddedi01,814,3157,874,11
paddeto01,318,1170,399,2
paddode01,45,157,47,1
padgedo01,573,1991,699,37
padgeer01,223,838,271,1
padiljo01,3,25,29,0
paepkde01,36,197,80,2
pafkoan01,1796,6292,1852,213
paganan01,1143,4084,1124,64
paganjo01,922,3689,1326,52
pagelka01,13,56,48,1
pagemi01,5,28,20,0
pagemi02,560,2104,673,72
pagliji01,622,2465,848,90
paglimi01,942,3901,1246,134
pagnoma01,25,92,42,1
pagnoto01,733,2896,927,44
paigepa01,1,7,2,0
palacre01,22,114,101,3
palmede01,1229,4902,1357,275
palmeed01,11,52,16,0
palmeor01,640,2335,1206,12
palmera01,3020,10472,2831,569
palmijo01,10,44,19,0
palmmi01,0,3,3,0
palysst01,79,333,138,10
panikjo01,312,1115,300,19
pankoji01,142,567,316,9
papeke01,5,23,21,1
papist01,114,523,224,7
pappaer01,70,289,104,1
pappajo01,0,5,2,0
paquecr01,620,2591,814,99
pardoal01,17,129,53,1
paredji01,239,951,332,20
paredjo01,26,123,60,1
parenfr01,1306,4984,1327,20
parenma01,279,1303,474,53
pariske01,46,212,92,3
paristo01,3,21,10,0
parkby01,41,215,62,12
parkeac01,37,207,94,2
parkebi01,56,252,94,3
parkeda01,2712,9358,2466,339
parkedi01,1,5,4,0
parkeja03,47,176,84,11
parkeky01,24,132,64,3
parkepa01,1,6,3,0
parkeri01,55,225,163,2
parkesa01,7,25,11,0
parkewe01,1110,4157,1288,64
parkifr01,335,1311,378,24
parksar01,70,255,78,1
parksde01,23,115,45,1
parmech01,227,917,311,30
parrage01,1013,3694,1090,63
parrian01,43,246,131,2
parrila01,1789,6792,1891,256
parrila02,1782,7067,1988,324
parrisa01,2,16,11,0
parroji01,309,1322,318,6
parsoca01,10,53,63,2
parsodi01,52,295,108,2
partero01,273,1090,367,2
partest01,0,2,1,0
partrja01,167,645,183,7
